Texto,Etiqueta
"I want Mr. Khrushchev to know that a new generation of Americans who fought in Europe and Italy and the Pacific for freedom in World War II have now taken over in the United States, and that they're going to put this country back to work again.",0.0
I don't believe that there is anything this country cannot do.,0.0
"I don't believe there's any burden, or any responsibility, that any American would not assume to protect his country, to protect our security, to advance the cause of freedom.",0.0
And I believe it incumbent upon us now to do that.,0.0
Franklin Roosevelt said in 1936 that that generation of Americans had a rendezvous with destiny.,1.0
I believe in 1960 and sixty-one and two and three we have a rendezvous with destiny.,1.0
"And I believe it incumbent upon us to be the defenders of the United States and the defenders of freedom; and to do that, we must give this country leadership and we must get America moving again.",0.0
"Senator Kennedy has said tonight again what he has said several times in the course of this - these debates and in the campaign, that American is standing still.",0.0
America is not standing still.,0.0
It has not been standing still.,0.0
"And let's set the record straight right now by looking at the record, as Al Smith used to say.",0.0
He talks about housing.,0.0
We built more houses in the last seven years than in any Administration and thirty percent more than in the previous Administration.,0.0
We talk about schools - three times as many classrooms built in the past Administration - and Eisenhower - than under the Truman Administration.,0.0
Let's talk about civil rights.,0.0
More progress in the past eight years than in the whole eighty years before.,0.0
He talks about the progress in the field of slum clearance and the like.,1.0
We find four times as many projects undertaken and completed in this Administration than in the previous one.,0.0
Anybody that says America has been standing still for the last seven and a half years hasn't been traveling in America.,0.0
He's been in some other country.,0.0
Let's get that straight right away.,0.0
"Now the second point we have to understand is this, however.",0.0
America has not been standing still.,0.0
"We can't stand pat for the reason that we're in a race, as I've indicated.",0.0
"We can't stand pat because it is essential with the conflict that we have around the world that we not just hold our own, that we not keep just freedom for ourselves.",0.0
